0.1119575415230507	0.595608462447687	0.3496712169708287	0.7827739249771466
0.1086537030618885	0.11001451445355286	0.3695203542100944	0.770212416519647
0.10533831437627336	0.10554354470405351	0.2736778474062796	0.6094267111014798
0.33476025124114156	0.3351565177605184	0.5657733661494305	0.8918099794918107
0.9791576069090248	0.9825907392422816	0.07095797940615318	0.24401654204537795
1.068415852714342	1.069658404340083	0.09991566764809066	0.3574501834853891
0.9582968911203635	0.9600610089656354	0.07064011603578599	0.35638994767219423
1.4217913239682602	1.5375068568878596	0.06957411382417944	0.19275993506432734
1.4716437978096228	1.6501845042208063	0.1454088705171536	0.4855737738277617
1.049095072216115	1.2029532718772558	0.17811178534855324	3.358844206799882
0.5627439228633917	0.9279993854201739	0.3121076354183777	5.034030059737745
0.8610205815759918	0.8631513794451282	0.048677073756072164	0.10194918118731512
0.19185605784169765	0.19406456316566092	0.4462045381524914	0.5927636066945563
0.22314552322676953	0.2236385499177739	0.22488346913102797	0.310772537807906
0.05598594021612433	0.06002758510291311	1.6186337651173653e-5	2.142096825000949e-5
0.11419124234418326	0.14750113400944423	2.4765328183307696e-5	3.0115465135448345e-5
0.016783190342747237	0.018052809590425063	5.4926750806601084e-5	6.237051940569243e-5
0.04427126041479504	0.052924331800506486	3.937589217440097e-5	4.838466839117979e-5
0.09734152325542589	0.0980851100239574	0.011192720415730776	0.015360571097633516
0.08297406699877231	0.10154136182903611	0.013644871635788154	0.03644124972196199
0.2541872440548891	0.321462717934504	7.618088785930042e-5	0.00014087790697244146
0.14509933945725012	0.16803317865610395	0.0002282152271508226	0.0005026494131471559
0.09851170321041362	0.11369622583149386	0.0026351726676817383	0.005546127030399168
0.20356984664124586	0.20446341234904417	0.011561461414029136	0.02629806827840875
0.6478739985579913	0.648326165976343	0.5301758276476379	0.6702708145763401
0.026289101536897546	0.03304516777269449	0.6114821845557574	0.8259591897782652
0.015004723422804945	0.019135694624566903	0.34501158055189884	0.4924704443061074
0.06840200784987463	0.07801289064824267	0.25960379904166375	0.6565136283371352
0.06806787361723403	0.09134995950821732	0.25664250497264135	0.6956077884453266
1.0504877470875287	2.7641461012990987	0.39370457265797804	1.7212610290372132
0.09247609400959828	0.25548634851049473	0.3816848757127963	0.8483933663922263
0.011415376658906521	0.012366260505837919	0.1023360029085295	0.18712727091677472
0.006855916124530299	0.007019937104508157	0.1288208847482228	0.20997288219191398
0.009587369608676602	0.010172343654578718	0.10158197067387813	0.18573926502565738
0.006752867267873896	0.006828930763143903	0.10498145987988039	0.196747126887998
0.0552547252348797	0.05574278042108073	0.24025687451773675	0.3212675582649279
0.1630794227158462	0.20765604674026855	0.34892221813535257	0.4759091106568381
0.013780006001354733	0.01412505297120615	0.19681698006428006	0.27691203801402475
0.10751010893690723	0.1330144190137798	3.7675741838201864e-5	4.838730793380352e-5
0.039682784294448055	0.05223907660147749	0.36834067324729935	0.47918457585314306
0.02075623197340053	0.027274856834745658	0.3660084433910342	0.46802772844340557
0.05468001885648726	0.05536011335768096	0.15704684991305407	0.2055991635786383
0.05738810762518718	0.07626846068731222	2.4234104968509793e-17	3.027649932202264e-17
0.07011900351625797	0.07586901181598883	0.24111769159869337	0.35441429243996764
0.008605144921693087	0.011414327770504511	0.23301686608172828	0.3058343130573455
