-6242.96521862678	-12485.930437420535
-6243.190133280948	-12486.380266399807
-6243.6163948471985	-12487.232789694397
-6244.20220622707	-12488.40441245414
-6244.889576646576	-12489.779153293151
-6245.612858957722	-12491.225717915444
-6246.318334399655	-12492.63666888534
-6246.975090227847	-12493.95018038552
-6247.540985342365	-12495.081970631656
-6247.988119401822	-12495.976238803643
-6248.322825963802	-12496.645651927603
-6248.538389147166	-12497.076778294331
-6248.629331171672	-12497.258662340435
-6248.611574989049	-12497.223149978097
-6248.522932105966	-12497.045864211932
-6248.403936342878	-12496.807872685757
-6248.280040365388	-12496.560080730776
-6248.1594790607	-12496.31895813486
-6248.0421305707105	-12496.084261141421
-6247.928219339825	-12495.85643866366
-6247.821385141029	-12495.642770282058
-6247.727473280713	-12495.454946561425
-6247.6522776153515	-12495.304555230703
-6247.600114042632	-12495.200228085265
-6247.573443733311	-12495.146887466623
-6243.082593743186	-12486.165187651719
-6243.305304931618	-12486.61060970274
-6243.727273990256	-12487.454547980513
-6244.306880462221	-12488.613760924442
-6244.986429587343	-12489.972859174686
-6245.70085469224	-12491.40170938448
-6246.397485363878	-12492.794970812722
-6247.046066474503	-12494.09213287978
-6247.603979161915	-12495.207958271556
-6248.044667516809	-12496.089335033617
-6248.37345650048	-12496.74691300096
-6248.582721453902	-12497.165442907804
-6248.667266911363	-12497.334533820387
-6248.6437326902005	-12497.287465380401
-6248.55048847737	-12497.10097695474
-6248.428120861319	-12496.856241722639
-6248.3017458558115	-12496.603491711623
-6248.179179808336	-12496.358359630345
-6248.060032351448	-12496.120064702896
-6247.944448765465	-12495.888897514698
-6247.8361106628545	-12495.672221325709
-6247.740939713483	-12495.481879426967
-6247.664786025636	-12495.329572051272
-6247.611983515659	-12495.223967031317
-6247.5849939189975	-12495.169987837995
-6243.3052184225735	-12486.61043700738
-6243.523710575015	-12487.047420992596
-6243.937457768541	-12487.874915537082
-6244.505172555761	-12489.010345111523
-6245.1697321499405	-12490.339464299881
-6245.867210776148	-12491.734421552295
-6246.546977217702	-12493.093954518354
-6247.179934630949	-12494.359869194475
-6247.722531139469	-12495.445062228184
-6248.151523945345	-12496.30304789069
-6248.468863492115	-12496.93772698423
-6248.665871941197	-12497.331743882394
-6248.737997928774	-12497.47599585633
-6248.703324809806	-12497.406649619612
-6248.601289703965	-12497.20257940793
-6248.472526625117	-12496.945053250234
-6248.341449922543	-12496.682899845086
-6248.215044896953	-12496.430089807993
-6248.092408935949	-12496.184817871897
-6247.973555124597	-12495.947110232506
-6247.862267077402	-12495.724534154804
-6247.764627219704	-12495.529254439409
-6247.686598828747	-12495.373197657495
-6247.6325491369425	-12495.265098273885
-6247.604937566237	-12495.209875132474
-6243.610646481813	-12487.221293121558
-6243.8232577303315	-12487.646515307508
-6244.225533327053	-12488.451066654106
-6244.776637518071	-12489.553275036142
-6245.420259251091	-12490.840518502182
-6246.094137989252	-12492.188275978504
-6246.750560085036	-12493.501120250216
-6247.361777656521	-12494.723555248162
-6247.884033559592	-12495.768067070121
-6248.297242247808	-12496.594484495616
-6248.598317028759	-12497.196634057518
-6248.777779371523	-12497.555558743046
-6248.832213407204	-12497.664426814741
-6248.781863899537	-12497.563727799074
-6248.667634288348	-12497.335268576697
-6248.530090327986	-12497.060180655972
-6248.39253480675	-12496.7850696135
-6248.260734460767	-12496.521468936193
-6248.133086983425	-12496.26617396685
-6248.009475015394	-12496.018950013447
-6247.893879505464	-12495.787759010927
-6247.792641514828	-12495.585283029655
-6247.711892846819	-12495.423785693638
-6247.656042273009	-12495.312084546018
-6247.627535954878	-12495.255071909756
-6243.969603374728	-12487.939206902185
-6244.175141083219	-12488.350282018433
-6244.563596675649	-12489.127193351298
-6245.094652383355	-12490.18930476671
-6245.71300563401	-12491.42601126802
-6246.358539668508	-12492.717079337015
-6246.987175704889	-12493.974351486613
-6247.572289176922	-12495.144578291955
-6248.072979394673	-12496.145958742307
-6248.467126838779	-12496.934253677558
-6248.748081553785	-12497.49616310757
-6248.90568439904	-12497.81136879808
-6248.938269444425	-12497.8765388911
-6248.868887982121	-12497.737775964242
-6248.74012442551	-12497.48024885102
-6248.592212790714	-12497.184425581429
-6248.446900815303	-12496.893801630606
-6248.308413395014	-12496.61682680542
-6248.174360074094	-12496.348720148188
-6248.044579002373	-12496.089157986538
-6247.923391313871	-12495.846782627743
-6247.817507509768	-12495.635015019536
-6247.733274619506	-12495.466549239012
-6247.6751360767375	-12495.350272153475
-6247.645499874523	-12495.290999749046
-6244.350729138428	-12488.70145842389
-6244.5485136500465	-12489.097027157735
-6244.921783513017	-12489.84356702603
-6245.430751995803	-12490.861503991606
-6246.021286237008	-12492.042572474016
-6246.635846706141	-12493.271693412282
-6247.234500847619	-12494.469001768543
-6247.793998126517	-12495.58799619377
-6248.272792289394	-12496.545584533947
-6248.645815596184	-12497.291631192367
-6248.903907849012	-12497.807815698025
-6249.03658133216	-12498.07316266432
-6249.044580457262	-12498.089160918898
-6248.954228873	-12497.908457746
-6248.809752759558	-12497.619505519117
-6248.6506412043755	-12497.301282408751
-6248.496658278609	-12496.993316557218
-6248.350290509003	-12496.700581034307
-6248.208417903004	-12496.416835806009
-6248.071027819765	-12496.142055620272
-6247.942974463929	-12495.885948927858
-6247.831450992979	-12495.662901985957
-6247.743043891621	-12495.486087783242
-6247.682197738724	-12495.364395477449
-6247.651236166852	-12495.302472333704
-6244.725635422524	-12489.451270986268
-6244.915458658508	-12489.830917180476
-6245.273082800949	-12490.546165601898
-6245.7592315093525	-12491.518463018705
-6246.321089264652	-12492.642178529304
-6246.904088378606	-12493.808176757211
-6247.475514378832	-12494.951028828182
-6248.012360580894	-12496.024721105161
-6248.468982319612	-12496.937964596647
-6248.819916471349	-12497.639832942697
-6249.053586304263	-12498.107172608527
-6249.159684648546	-12498.319369297093
-6249.141934018315	-12498.283868043196
-6249.030100636696	-12498.060201273393
-6248.869728776819	-12497.739457553638
-6248.699051137682	-12497.398102275363
-6248.535519763598	-12497.071039527196
-6248.379885631866	-12496.759771281071
-6248.228543749088	-12496.457087498176
-6248.081938245559	-12496.163876470586
-6247.945683693864	-12495.891367387729
-6247.82754902685	-12495.6550980537
-6247.7343419704175	-12495.468683940835
-6247.670434851741	-12495.340869703483
-6247.637992743387	-12495.275985486775
-6245.072956891659	-12490.14591391882
-6245.254969399995	-12490.509938669144
-6245.597189133312	-12491.194378266624
-6246.060829465259	-12492.121658930519
-6246.59500417339	-12493.19000834678
-6247.151162238352	-12494.302324476705
-6247.701042366887	-12495.402084801908
-6248.216108787672	-12496.432217521247
-6248.651125951379	-12497.302251862406
-6248.979896384183	-12497.959792768366
-6249.188736762503	-12498.377473525006
-6249.268048893947	-12498.536097787894
-6249.224854646996	-12498.449709302751
-6249.092165869476	-12498.184331738952
-6248.91627754595	-12497.8325550919
-6248.733661501155	-12497.46732300231
-6248.559330742901	-12497.118661485802
-6248.392557653362	-12496.785115325361
-6248.229689498267	-12496.459378996535
-6248.07202303023	-12496.144046038426
-6247.9261579199465	-12495.852315839893
-6247.800478597655	-12495.60095719531
-6247.701931534069	-12495.403863068139
-6247.634692754019	-12495.269385508038
-6247.600663454392	-12495.201326908784
-6245.380236283185	-12490.760472696473
-6245.554918335338	-12491.10983654515
-6245.882959077181	-12491.765918154362
-6246.326921830936	-12492.653843661872
-6246.838795142699	-12493.677590285399
-6247.373104567432	-12494.746209134864
-6247.904840693449	-12495.809681452993
-6248.398957114285	-12496.79791417686
-6248.813318012664	-12497.626635987168
-6249.120470716299	-12498.240941432598
-6249.305050311299	-12498.610100622598
-6249.3585639913435	-12498.717127982687
-6249.291306841434	-12498.582613693641
-6249.138992655424	-12498.277985310848
-6248.947972764578	-12497.895945529155
-6248.752589218791	-12497.505178437583
-6248.565563376336	-12497.131126752673
-6248.385201925982	-12496.770403872208
-6248.208389116293	-12496.416778232586
-6248.037696553509	-12496.075393083238
