0.10114370871266627	0.17142373859234042	0.9976997278817465	0.2285020416891583	0.4130636858543182	0.6523642187149167
0.0896147896612997	0.08962967868373073	-1081.364870084827	0.1978929735836576	0.25412797981249724	0.8405212413235348
0.11957118087688794	0.12067399397212493	-5.090241448637994	0.5449375155762324	0.6864871765125322	0.7368611435606032
0.06330359179610036	0.06333867142778886	-248.83164104647278	0.2230443603351734	0.27761795240755965	0.6962991182513647
0.03521136215594984	0.03528091641546667	-6055.580391893678	0.09739881953409285	0.11945070770782416	-132124.97419220934
0.06832210749478408	0.06860354907895908	-1153.9148230823807	0.08625598264717574	0.11080971613175479	-74969.18223865864
0.01807686853698698	0.021228799893729545	-2.2233766380733533	0.05849497366386782	0.11461932946320443	0.23313283739690382
0.03279783631782671	0.03752805883171045	-2.751131053141206	0.1970889573648885	0.3165386415643599	-1.8081521470322413
0.33499290192569653	0.33853212203017385	-12.74447465271758	0.8052499079761201	1.0225870504935388	0.6150830529892568
0.02916780884554347	0.033602167607677466	0.7105211670624527	0.1419079989919304	0.3359808960009145	-1.166475421217518
0.2099119149600693	0.239755039498374	0.9945055289705691	1.3183677359706988e-14	3.96366346562413e-14	-Inf
0.3061427709978091	0.40784481461089017	0.9984461344016727	2.1326095769033008e-14	6.552366202521942e-14	-Inf
0.28563421685025836	0.36906130210985905	0.9942730500566946	8.93157457159194e-15	2.5201703204803695e-14	-Inf
